"@timestamp","source.ip","source.port","source.packets","source.bytes","destination.ip","destination.port","destination.packets","destination.bytes","network.bytes","network.transport","event.duration","network.packets"
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","44,342",2,144,"10.0.22.101","13,005",1,76,220,tcp,"188,683",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,330",4,288,"10.0.22.101","13,006",2,152,440,tcp,"256,278",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,330",2,144,"10.0.22.101","13,006",1,76,220,tcp,"212,126",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,694",4,288,"10.0.22.101","13,001",2,152,440,tcp,"271,573",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,694",2,144,"10.0.22.101","13,001",1,76,220,tcp,"209,544",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,402",4,288,"10.0.22.101","13,002",2,152,440,tcp,"236,376",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,402",2,144,"10.0.22.101","13,002",1,76,220,tcp,"191,297",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,404",12,"2,574","10.0.22.101","13,002",12,"1,324","3,898",tcp,"1,311,696",24
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,404",6,"1,287","10.0.22.101","13,002",6,662,"1,949",tcp,"1,166,884",12
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,570",4,288,"10.0.22.101","13,003",2,152,440,tcp,"232,244",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,570",2,144,"10.0.22.101","13,003",1,76,220,tcp,"224,872",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","34,172",4,288,"10.0.22.101","13,004",2,152,440,tcp,"268,406",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","34,172",2,144,"10.0.22.101","13,004",1,76,220,tcp,"226,010",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","44,356",4,288,"10.0.22.101","13,005",2,152,440,tcp,"276,208",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","44,356",2,144,"10.0.22.101","13,005",1,76,220,tcp,"201,111",3
"Jan 23, 2020 @ 14:20:50.002","125.16.135.50","41,016",2,136,"10.0.12.101",445,2,112,248,tcp,"512,942,519",4
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,344",4,288,"10.0.22.101","13,006",2,152,440,tcp,"254,391",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,344",2,144,"10.0.22.101","13,006",1,76,220,tcp,"200,914",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,708",4,288,"10.0.22.101","13,001",2,152,440,tcp,"254,779",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,708",2,144,"10.0.22.101","13,001",1,76,220,tcp,"198,191",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,416",4,288,"10.0.22.101","13,002",2,152,440,tcp,"290,928",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,416",2,144,"10.0.22.101","13,002",1,76,220,tcp,"219,198",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,418",12,"2,570","10.0.22.101","13,002",12,"1,324","3,894",tcp,"1,702,503",24
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,418",6,"1,285","10.0.22.101","13,002",6,662,"1,947",tcp,"1,565,279",12
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,584",4,288,"10.0.22.101","13,003",2,152,440,tcp,"234,802",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,584",2,144,"10.0.22.101","13,003",1,76,220,tcp,"190,415",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,422",12,"2,576","10.0.22.101","13,002",12,"1,324","3,900",tcp,"1,322,233",24
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,422",6,"1,288","10.0.22.101","13,002",6,662,"1,950",tcp,"1,201,545",12
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","34,188",4,288,"10.0.22.101","13,004",2,152,440,tcp,"266,269",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","34,188",2,144,"10.0.22.101","13,004",1,76,220,tcp,"223,231",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","44,372",4,288,"10.0.22.101","13,005",2,152,440,tcp,"230,365",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","44,372",2,144,"10.0.22.101","13,005",1,76,220,tcp,"209,368",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,360",4,288,"10.0.22.101","13,006",2,152,440,tcp,"240,869",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,360",2,144,"10.0.22.101","13,006",1,76,220,tcp,"211,146",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,724",4,288,"10.0.22.101","13,001",2,152,440,tcp,"255,458",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,724",2,144,"10.0.22.101","13,001",1,76,220,tcp,"194,768",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,432",4,288,"10.0.22.101","13,002",2,152,440,tcp,"223,371",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,432",2,144,"10.0.22.101","13,002",1,76,220,tcp,"191,551",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,598",4,288,"10.0.22.101","13,003",2,152,440,tcp,"244,739",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,598",2,144,"10.0.22.101","13,003",1,76,220,tcp,"196,291",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","34,200",4,288,"10.0.22.101","13,004",2,152,440,tcp,"267,708",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","34,200",2,144,"10.0.22.101","13,004",1,76,220,tcp,"225,631",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","44,384",4,288,"10.0.22.101","13,005",2,152,440,tcp,"225,017",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","44,384",2,144,"10.0.22.101","13,005",1,76,220,tcp,"208,343",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,372",4,288,"10.0.22.101","13,006",2,152,440,tcp,"269,045",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,372",2,144,"10.0.22.101","13,006",1,76,220,tcp,"199,040",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,736",12,"1,410","10.0.22.101","13,001",10,"1,010","2,420",tcp,"1,089,999",22
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,736",6,705,"10.0.22.101","13,001",5,505,"1,210",tcp,"1,055,634",11
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,738",12,"1,290","10.0.22.101","13,001",12,"2,222","3,512",tcp,"508,506,437",24
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,738",6,645,"10.0.22.101","13,001",6,"1,111","1,756",tcp,"508,380,015",12
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,740",4,288,"10.0.22.101","13,001",2,152,440,tcp,"270,815",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,740",2,144,"10.0.22.101","13,001",1,76,220,tcp,"202,911",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,612",12,"1,394","10.0.22.101","13,003",12,"1,170","2,564",tcp,"1,221,893",24
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,612",6,697,"10.0.22.101","13,003",6,585,"1,282",tcp,"1,099,440",12
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,450",12,"2,572","10.0.22.101","13,002",12,"1,324","3,896",tcp,"1,334,268",24
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,450",6,"1,286","10.0.22.101","13,002",6,662,"1,948",tcp,"1,214,626",12
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,452",4,288,"10.0.22.101","13,002",2,152,440,tcp,"248,976",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,452",2,144,"10.0.22.101","13,002",1,76,220,tcp,"204,734",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,618",4,288,"10.0.22.101","13,003",2,152,440,tcp,"248,610",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,618",2,144,"10.0.22.101","13,003",1,76,220,tcp,"200,388",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","34,220",4,288,"10.0.22.101","13,004",2,152,440,tcp,"270,289",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","34,220",2,144,"10.0.22.101","13,004",1,76,220,tcp,"216,362",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","44,404",4,288,"10.0.22.101","13,005",2,152,440,tcp,"214,161",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","44,404",2,144,"10.0.22.101","13,005",1,76,220,tcp,"177,375",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,392",4,288,"10.0.22.101","13,006",2,152,440,tcp,"225,297",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,392",2,144,"10.0.22.101","13,006",1,76,220,tcp,"182,249",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,756",4,288,"10.0.22.101","13,001",2,152,440,tcp,"233,720",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,756",2,144,"10.0.22.101","13,001",1,76,220,tcp,"210,652",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,464",4,288,"10.0.22.101","13,002",2,152,440,tcp,"251,495",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,464",2,144,"10.0.22.101","13,002",1,76,220,tcp,"201,608",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,630",4,288,"10.0.22.101","13,003",2,152,440,tcp,"222,898",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,630",2,144,"10.0.22.101","13,003",1,76,220,tcp,"187,976",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","34,232",4,288,"10.0.22.101","13,004",2,152,440,tcp,"249,838",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","34,232",2,144,"10.0.22.101","13,004",1,76,220,tcp,"194,759",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","44,416",4,288,"10.0.22.101","13,005",2,152,440,tcp,"228,673",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","44,416",2,144,"10.0.22.101","13,005",1,76,220,tcp,"191,684",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,404",4,288,"10.0.22.101","13,006",2,152,440,tcp,"271,758",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,404",2,144,"10.0.22.101","13,006",1,76,220,tcp,"209,637",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,768",4,288,"10.0.22.101","13,001",2,152,440,tcp,"263,085",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,768",2,144,"10.0.22.101","13,001",1,76,220,tcp,"193,789",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,476",12,"2,576","10.0.22.101","13,002",12,"1,324","3,900",tcp,"1,393,358",24
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,476",6,"1,288","10.0.22.101","13,002",6,662,"1,950",tcp,"1,217,391",12
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,478",4,288,"10.0.22.101","13,002",2,152,440,tcp,"247,871",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,478",2,144,"10.0.22.101","13,002",1,76,220,tcp,"201,023",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,644",4,288,"10.0.22.101","13,003",2,152,440,tcp,"246,164",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,644",2,144,"10.0.22.101","13,003",1,76,220,tcp,"196,129",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","34,246",4,288,"10.0.22.101","13,004",2,152,440,tcp,"275,705",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","34,246",2,144,"10.0.22.101","13,004",1,76,220,tcp,"239,320",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","44,430",4,288,"10.0.22.101","13,005",2,152,440,tcp,"243,044",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","44,430",2,144,"10.0.22.101","13,005",1,76,220,tcp,"196,764",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,418",4,288,"10.0.22.101","13,006",2,152,440,tcp,"265,581",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,418",2,144,"10.0.22.101","13,006",1,76,220,tcp,"222,443",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,782",4,288,"10.0.22.101","13,001",2,152,440,tcp,"257,061",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,782",2,144,"10.0.22.101","13,001",1,76,220,tcp,"201,053",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,490",4,288,"10.0.22.101","13,002",2,152,440,tcp,"254,868",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,490",2,144,"10.0.22.101","13,002",1,76,220,tcp,"208,327",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,656",4,288,"10.0.22.101","13,003",2,152,440,tcp,"340,623",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,656",2,144,"10.0.22.101","13,003",1,76,220,tcp,"275,154",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","34,258",4,288,"10.0.22.101","13,004",2,152,440,tcp,"238,219",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","34,258",2,144,"10.0.22.101","13,004",1,76,220,tcp,"190,914",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","44,442",4,288,"10.0.22.101","13,005",2,152,440,tcp,"313,986",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","44,442",2,144,"10.0.22.101","13,005",1,76,220,tcp,"210,502",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,430",4,288,"10.0.22.101","13,006",2,152,440,tcp,"257,446",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,430",2,144,"10.0.22.101","13,006",1,76,220,tcp,"198,999",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,794",4,288,"10.0.22.101","13,001",2,152,440,tcp,"241,694",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,794",2,144,"10.0.22.101","13,001",1,76,220,tcp,"196,667",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,502",4,288,"10.0.22.101","13,002",2,152,440,tcp,"283,356",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,502",2,144,"10.0.22.101","13,002",1,76,220,tcp,"239,877",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,668",4,288,"10.0.22.101","13,003",2,152,440,tcp,"261,753",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,668",2,144,"10.0.22.101","13,003",1,76,220,tcp,"220,289",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","34,270",4,288,"10.0.22.101","13,004",2,152,440,tcp,"244,381",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","34,270",2,144,"10.0.22.101","13,004",1,76,220,tcp,"193,610",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,508",12,"2,570","10.0.22.101","13,002",12,"1,324","3,894",tcp,"1,230,024",24
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,508",6,"1,285","10.0.22.101","13,002",6,662,"1,947",tcp,"1,100,030",12
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","44,456",4,288,"10.0.22.101","13,005",2,152,440,tcp,"248,386",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","44,456",2,144,"10.0.22.101","13,005",1,76,220,tcp,"206,776",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,444",4,288,"10.0.22.101","13,006",2,152,440,tcp,"265,971",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,444",2,144,"10.0.22.101","13,006",1,76,220,tcp,"197,193",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","41,808",4,288,"10.0.22.101","13,001",2,152,440,tcp,"226,725",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,808",2,144,"10.0.22.101","13,001",1,76,220,tcp,"192,765",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,516",4,288,"10.0.22.101","13,002",2,152,440,tcp,"240,692",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,516",2,144,"10.0.22.101","13,002",1,76,220,tcp,"216,429",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","37,682",4,288,"10.0.22.101","13,003",2,152,440,tcp,"267,071",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","37,682",2,144,"10.0.22.101","13,003",1,76,220,tcp,"205,078",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","34,284",4,288,"10.0.22.101","13,004",2,152,440,tcp,"228,022",6
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","34,284",2,144,"10.0.22.101","13,004",1,76,220,tcp,"194,411",3
"Jan 23, 2020 @ 14:20:50.002","192.168.4.10","51,226","26,972","2,690,038","10.0.22.101","8,600","25,820","5,017,230","7,707,268",udp,"1,978,017,464,180","52,792"
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","51,226","13,486","1,345,019","10.0.22.101","8,600","12,910","2,508,615","3,853,634",udp,"1,978,017,340,921","26,396"
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","41,282",1,92,"169.254.169.123",123,1,92,184,udp,"28,304",2
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","59,153",1,92,"169.254.169.123",123,1,92,184,udp,"38,114",2
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","53,680",1,92,"169.254.169.123",123,1,92,184,udp,"36,669",2
"Jan 23, 2020 @ 14:20:50.002","10.0.12.101","33,957",1,92,"169.254.169.123",123,1,92,184,udp,"44,941",2
"Jan 23, 2020 @ 14:20:50.002","fe80::ac:cbff:fe3b:c5bf",546,1,116,"ff02::1:2",547,,,116,udp,0,1
"Jan 23, 2020 @ 14:20:48.106","52.205.255.12","49,636",,,"192.168.4.10","8,443",,,,tcp,"2,867,000",
"Jan 23, 2020 @ 14:20:48.106","52.205.255.12","49,636",,,"10.0.12.101","8,443",,,,tcp,"2,882,000",
"Jan 23, 2020 @ 14:20:43.040","52.205.255.12","49,634",,,"192.168.4.10","8,443",,,,tcp,"2,834,000",
"Jan 23, 2020 @ 14:20:43.040","52.205.255.12","49,634",,,"10.0.12.101","8,443",,,,tcp,"2,848,000",
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,554",9,"1,871","10.0.12.101","8,443",6,"2,135","4,006",tcp,"2,738,136",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,554",18,"3,742","192.168.4.10","8,443",12,"4,270","8,012",tcp,"2,755,991",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,556",9,"1,291","10.0.12.101","8,443",6,"2,046","3,337",tcp,"2,933,691",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,556",18,"2,582","192.168.4.10","8,443",12,"4,092","6,674",tcp,"2,921,740",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,558",9,"1,231","10.0.12.101","8,443",7,"2,652","3,883",tcp,"3,583,621",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,558",18,"2,462","192.168.4.10","8,443",14,"5,304","7,766",tcp,"3,592,388",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,560",9,"1,283","10.0.12.101","8,443",6,"2,058","3,341",tcp,"3,247,792",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,560",18,"2,566","192.168.4.10","8,443",12,"4,116","6,682",tcp,"3,216,874",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,562",9,"1,874","10.0.12.101","8,443",7,"2,203","4,077",tcp,"2,918,824",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,562",18,"3,748","192.168.4.10","8,443",14,"4,406","8,154",tcp,"2,919,840",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,564",10,"1,939","10.0.12.101","8,443",8,"2,300","4,239",tcp,"7,420,673",18
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,564",20,"3,878","192.168.4.10","8,443",16,"4,600","8,478",tcp,"7,486,367",36
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,566",9,"1,872","10.0.12.101","8,443",7,"2,203","4,075",tcp,"512,697,906",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,566",18,"3,744","192.168.4.10","8,443",14,"4,406","8,150",tcp,"512,728,369",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,568",9,"1,291","10.0.12.101","8,443",6,"2,046","3,337",tcp,"2,826,127",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,568",18,"2,582","192.168.4.10","8,443",12,"4,092","6,674",tcp,"2,844,539",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,570",9,"1,231","10.0.12.101","8,443",7,"2,652","3,883",tcp,"3,429,734",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,570",18,"2,462","192.168.4.10","8,443",14,"5,304","7,766",tcp,"3,487,802",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,572",9,"1,283","10.0.12.101","8,443",6,"2,058","3,341",tcp,"4,159,252",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,572",18,"2,566","192.168.4.10","8,443",12,"4,116","6,682",tcp,"4,182,448",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,574",9,"1,871","10.0.12.101","8,443",7,"2,203","4,074",tcp,"500,692,020",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,574",18,"3,742","192.168.4.10","8,443",14,"4,406","8,148",tcp,"500,715,725",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,576",9,"1,873","10.0.12.101","8,443",6,"2,135","4,008",tcp,"2,928,621",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,576",18,"3,746","192.168.4.10","8,443",12,"4,270","8,016",tcp,"2,943,343",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,578",9,"1,871","10.0.12.101","8,443",7,"2,203","4,074",tcp,"3,107,248",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,578",18,"3,742","192.168.4.10","8,443",14,"4,406","8,148",tcp,"3,126,182",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,582",9,"1,291","10.0.12.101","8,443",6,"2,046","3,337",tcp,"2,946,274",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,582",18,"2,582","192.168.4.10","8,443",12,"4,092","6,674",tcp,"2,941,463",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,584",9,"1,231","10.0.12.101","8,443",7,"2,652","3,883",tcp,"508,720,326",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,584",18,"2,462","192.168.4.10","8,443",14,"5,304","7,766",tcp,"508,752,454",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,586",9,"1,283","10.0.12.101","8,443",6,"2,058","3,341",tcp,"3,223,343",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,586",18,"2,566","192.168.4.10","8,443",12,"4,116","6,682",tcp,"3,238,217",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,588",9,"1,873","10.0.12.101","8,443",6,"2,135","4,008",tcp,"2,796,780",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,588",18,"3,746","192.168.4.10","8,443",12,"4,270","8,016",tcp,"2,826,016",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,590",9,"1,874","10.0.12.101","8,443",6,"2,135","4,009",tcp,"2,798,639",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,590",18,"3,748","192.168.4.10","8,443",12,"4,270","8,018",tcp,"2,818,606",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,592",9,"1,874","10.0.12.101","8,443",7,"2,203","4,077",tcp,"2,775,796",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,592",18,"3,748","192.168.4.10","8,443",14,"4,406","8,154",tcp,"2,814,787",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,594",9,"1,871","10.0.12.101","8,443",6,"2,135","4,006",tcp,"3,098,724",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,594",18,"3,742","192.168.4.10","8,443",12,"4,270","8,012",tcp,"3,125,771",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,596",9,"1,291","10.0.12.101","8,443",6,"2,046","3,337",tcp,"2,714,063",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,596",18,"2,582","192.168.4.10","8,443",12,"4,092","6,674",tcp,"2,714,740",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,598",9,"1,231","10.0.12.101","8,443",7,"2,652","3,883",tcp,"4,293,009",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,598",18,"2,462","192.168.4.10","8,443",14,"5,304","7,766",tcp,"4,311,132",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,600",9,"1,283","10.0.12.101","8,443",6,"2,058","3,341",tcp,"3,229,012",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,600",18,"2,566","192.168.4.10","8,443",12,"4,116","6,682",tcp,"3,234,831",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,602",9,"1,873","10.0.12.101","8,443",6,"2,135","4,008",tcp,"2,878,441",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,602",18,"3,746","192.168.4.10","8,443",12,"4,270","8,016",tcp,"2,882,134",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,604",9,"1,873","10.0.12.101","8,443",6,"2,135","4,008",tcp,"511,506,721",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,604",18,"3,746","192.168.4.10","8,443",12,"4,270","8,016",tcp,"511,533,472",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,606",9,"1,875","10.0.12.101","8,443",7,"2,203","4,078",tcp,"511,735,190",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,606",18,"3,750","192.168.4.10","8,443",14,"4,406","8,156",tcp,"511,750,187",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,608",9,"1,874","10.0.12.101","8,443",6,"2,135","4,009",tcp,"3,076,397",15
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,608",18,"3,748","192.168.4.10","8,443",12,"4,270","8,018",tcp,"3,099,290",30
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,610",9,"1,874","10.0.12.101","8,443",7,"2,203","4,077",tcp,"511,387,367",16
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,610",18,"3,748","192.168.4.10","8,443",14,"4,406","8,154",tcp,"511,413,812",32
"Jan 23, 2020 @ 14:20:40.002","52.205.255.12","49,612",9,"1,291","10.0.12.101","8,443",6,"2,046","3,337",tcp,"3,019,804",15
