"@timestamp","source.bytes","source.packets","destination.bytes","destination.packets","network.packets","network.bytes","network.transport","event.duration"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"257,261"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"193,221"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"263,470"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"212,084"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"283,075"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"204,478"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"250,297"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"204,441"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"259,912"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"204,453"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"248,116"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"233,463"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"271,777"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"238,129"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"246,631"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"228,169"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"290,026"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"247,649"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"268,128"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"208,716"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"266,356"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"196,668"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"295,564"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"226,836"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"226,162"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"192,170"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"265,326"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"194,704"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"243,860"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"202,815"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"210,587"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"177,816"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"272,417"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"206,241"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"238,521"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"199,686"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"247,686"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"196,836"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"268,950"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"226,654"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"228,440"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"209,601"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"251,484"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"197,795"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"228,265"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"194,978"
"Jan 22, 2020 @ 17:08:10.004",60,1,56,1,2,116,tcp,"41,521"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"230,742"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"196,859"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"236,238"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"199,010"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"242,950"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"192,380"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"271,120"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"208,807"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"255,857"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"200,265"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"238,930"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"193,292"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"268,036"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"199,012"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"238,156"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"194,894"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"223,291"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"190,232"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"269,812"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"200,540"
"Jan 22, 2020 @ 17:08:10.004",112,2,56,1,3,168,tcp,"259,770"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"234,808"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"204,376"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"228,618"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"193,508"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"281,854"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"197,446"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"253,499"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"209,097"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"258,358"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"194,513"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"279,742"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"238,147"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"241,344"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"197,095"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"280,201"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"237,661"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"284,750"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"246,305"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"250,344"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"216,899"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"254,536"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"196,381"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"218,757"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"180,821"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"210,691"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"177,702"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"270,391"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"225,552"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"233,681"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"186,397"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"205,754"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"177,862"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"234,613"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"198,573"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"272,321"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"228,705"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"232,605"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"247,720"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"297,525"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"208,767"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"267,749"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"201,173"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"244,733"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"196,852"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"286,265"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"199,077"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"260,219"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"198,059"
"Jan 22, 2020 @ 17:08:10.004",60,1,56,1,2,116,tcp,"31,580"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"226,203"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"196,444"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"286,308"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"211,586"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"269,763"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"209,078"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"238,664"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"192,523"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"246,185"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"197,249"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"283,973"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"205,042"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"237,665"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"186,894"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"272,793"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"198,741"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"289,312"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"202,753"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"243,577"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"193,923"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"238,655"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"200,555"
"Jan 22, 2020 @ 17:08:10.004",112,2,56,1,3,168,tcp,"65,217"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"272,029"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"229,886"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"232,336"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"187,052"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"266,912"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"226,935"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"228,657"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"211,818"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"250,744"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"201,739"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"265,721"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"199,089"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"225,299"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"204,495"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"220,551"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"176,766"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"268,474"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"205,418"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"243,774"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"192,711"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"216,899"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"182,399"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"214,431"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"181,039"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"265,693"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"224,425"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"227,399"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"194,374"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"263,538"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"196,211"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"269,075"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"200,758"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"245,064"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"198,031"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"268,831"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"197,776"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"257,154"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"195,468"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"242,952"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"196,761"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"274,093"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"213,518"
"Jan 22, 2020 @ 17:08:10.004","1,412",12,"1,146",12,24,"2,558",tcp,"1,230,804"
"Jan 22, 2020 @ 17:08:10.004",706,6,573,6,12,"1,279",tcp,"1,096,255"
"Jan 22, 2020 @ 17:08:10.004","1,292",12,"2,222",12,24,"3,514",tcp,"508,520,059"
"Jan 22, 2020 @ 17:08:10.004",646,6,"1,111",6,12,"1,757",tcp,"508,394,499"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"345,352"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"216,780"
"Jan 22, 2020 @ 17:08:10.004","1,396",12,"1,170",12,24,"2,566",tcp,"1,329,066"
"Jan 22, 2020 @ 17:08:10.004",698,6,585,6,12,"1,283",tcp,"1,183,200"
"Jan 22, 2020 @ 17:08:10.004","2,572",12,"1,324",12,24,"3,896",tcp,"1,564,948"
"Jan 22, 2020 @ 17:08:10.004","1,286",6,662,6,12,"1,948",tcp,"1,429,390"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"227,972"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"180,068"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"242,241"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"194,647"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"266,998"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"215,066"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"240,796"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"195,852"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"282,740"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"240,259"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"274,443"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"229,769"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"241,773"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"196,241"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"242,849"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"210,815"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"245,622"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"216,853"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"259,599"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"215,206"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"276,955"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"208,161"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"263,135"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"234,610"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"243,374"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"195,206"
"Jan 22, 2020 @ 17:08:10.004",288,4,152,2,6,440,tcp,"270,681"
"Jan 22, 2020 @ 17:08:10.004",144,2,76,1,3,220,tcp,"226,751"
"Jan 22, 2020 @ 17:08:10.004",116,1,,,1,116,udp,0
"Jan 22, 2020 @ 17:08:05.036",,,,,,,tcp,"2,637,000"
"Jan 22, 2020 @ 17:08:05.036",,,,,,,tcp,"2,650,000"
"Jan 22, 2020 @ 17:08:05.019",,,,,,,tcp,"2,803,000"
"Jan 22, 2020 @ 17:08:05.019",,,,,,,tcp,"2,815,000"
"Jan 22, 2020 @ 17:08:04.700",,,,,,,tcp,"3,006,000"
"Jan 22, 2020 @ 17:08:04.700",,,,,,,tcp,"3,021,000"
"Jan 22, 2020 @ 17:08:04.687",,,,,,,tcp,"3,034,000"
"Jan 22, 2020 @ 17:08:04.687",,,,,,,tcp,"3,048,000"
"Jan 22, 2020 @ 17:08:00.004","3,282,158","32,910","6,321,554","31,686","64,596","9,603,712",udp,"2,406,241,485,444"
"Jan 22, 2020 @ 17:08:00.004","1,641,079","16,455","3,160,777","15,843","32,298","4,801,856",udp,"2,406,241,361,712"
"Jan 22, 2020 @ 17:08:00.004",92,1,92,1,2,184,udp,"29,725"
"Jan 22, 2020 @ 17:08:00.004",92,1,92,1,2,184,udp,"29,305"
"Jan 22, 2020 @ 17:08:00.004",92,1,92,1,2,184,udp,"29,841"
"Jan 22, 2020 @ 17:08:00.004",92,1,92,1,2,184,udp,"28,224"
"Jan 22, 2020 @ 17:08:00.004","1,872",9,"2,134",6,15,"4,006",tcp,"2,988,330"
"Jan 22, 2020 @ 17:08:00.004","3,744",18,"4,268",12,30,"8,012",tcp,"3,005,549"
"Jan 22, 2020 @ 17:08:00.004","4,333,365","2,961","917,352","1,643","4,604","5,250,717",tcp,"2,218,334,833,046"
"Jan 22, 2020 @ 17:08:00.004","94,216,072","10,909","14,898,246","7,536","18,445","109,114,318",tcp,"2,196,311,314,910"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"214,204"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"179,536"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"268,264"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"204,276"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"271,606"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"220,321"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"228,979"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"184,820"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"239,160"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"192,426"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"227,368"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"186,634"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"267,638"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"207,378"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"241,415"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"191,211"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"253,536"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"206,553"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"254,561"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"189,428"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"248,141"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"216,074"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"263,983"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"206,556"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"271,861"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"234,507"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"227,990"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"199,171"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"280,086"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"214,118"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"274,939"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"204,298"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"240,963"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"198,626"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"235,735"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"199,583"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"273,722"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"209,319"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"244,865"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"198,703"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"271,723"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"209,812"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"244,639"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"198,839"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"251,821"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"201,041"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"232,424"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"207,027"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"223,903"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"195,367"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"225,868"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"205,565"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"275,024"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"207,911"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"270,552"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"224,106"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"258,530"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"203,138"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"266,892"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"224,034"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"236,906"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"203,404"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"222,582"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"184,713"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"264,465"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"193,393"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"240,599"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"198,889"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"207,220"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"174,475"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"237,855"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"203,967"
"Jan 22, 2020 @ 17:08:00.004",288,4,152,2,6,440,tcp,"264,071"
"Jan 22, 2020 @ 17:08:00.004",144,2,76,1,3,220,tcp,"203,519"
