,source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,event.duration
24447,288.0,4.0,152.0,2.0,6.0,440.0,265900.0
24448,144.0,2.0,76.0,1.0,3.0,220.0,209712.0
24449,288.0,4.0,152.0,2.0,6.0,440.0,271558.0
24450,144.0,2.0,76.0,1.0,3.0,220.0,195867.0
24451,288.0,4.0,152.0,2.0,6.0,440.0,274883.0
24452,144.0,2.0,76.0,1.0,3.0,220.0,226044.0
24453,288.0,4.0,152.0,2.0,6.0,440.0,260757.0
24454,144.0,2.0,76.0,1.0,3.0,220.0,213558.0
24455,288.0,4.0,152.0,2.0,6.0,440.0,293574.0
24456,144.0,2.0,76.0,1.0,3.0,220.0,224493.0
24457,288.0,4.0,152.0,2.0,6.0,440.0,241643.0
24458,144.0,2.0,76.0,1.0,3.0,220.0,191875.0
24459,288.0,4.0,152.0,2.0,6.0,440.0,268942.0
24460,144.0,2.0,76.0,1.0,3.0,220.0,195235.0
24461,288.0,4.0,152.0,2.0,6.0,440.0,259211.0
24462,144.0,2.0,76.0,1.0,3.0,220.0,203495.0
24463,288.0,4.0,152.0,2.0,6.0,440.0,224286.0
24464,144.0,2.0,76.0,1.0,3.0,220.0,205640.0
24465,288.0,4.0,152.0,2.0,6.0,440.0,267895.0
24466,144.0,2.0,76.0,1.0,3.0,220.0,208359.0
24467,288.0,4.0,152.0,2.0,6.0,440.0,266183.0
24468,144.0,2.0,76.0,1.0,3.0,220.0,209132.0
24469,288.0,4.0,152.0,2.0,6.0,440.0,244021.0
24470,144.0,2.0,76.0,1.0,3.0,220.0,210151.0
24471,288.0,4.0,152.0,2.0,6.0,440.0,264877.0
24472,144.0,2.0,76.0,1.0,3.0,220.0,221816.0
24473,288.0,4.0,152.0,2.0,6.0,440.0,240636.0
24474,144.0,2.0,76.0,1.0,3.0,220.0,188332.0
24475,288.0,4.0,152.0,2.0,6.0,440.0,262116.0
24476,144.0,2.0,76.0,1.0,3.0,220.0,195202.0
24477,288.0,4.0,152.0,2.0,6.0,440.0,245649.0
24478,144.0,2.0,76.0,1.0,3.0,220.0,195821.0
24479,288.0,4.0,152.0,2.0,6.0,440.0,233636.0
24480,144.0,2.0,76.0,1.0,3.0,220.0,184127.0
24481,288.0,4.0,152.0,2.0,6.0,440.0,239998.0
24482,144.0,2.0,76.0,1.0,3.0,220.0,200621.0
24483,288.0,4.0,152.0,2.0,6.0,440.0,232674.0
24484,144.0,2.0,76.0,1.0,3.0,220.0,189523.0
24485,288.0,4.0,152.0,2.0,6.0,440.0,237352.0
24486,144.0,2.0,76.0,1.0,3.0,220.0,175954.0
24487,288.0,4.0,152.0,2.0,6.0,440.0,248145.0
24488,144.0,2.0,76.0,1.0,3.0,220.0,192550.0
24489,288.0,4.0,152.0,2.0,6.0,440.0,225461.0
24490,144.0,2.0,76.0,1.0,3.0,220.0,191477.0
24491,288.0,4.0,152.0,2.0,6.0,440.0,270964.0
24492,144.0,2.0,76.0,1.0,3.0,220.0,209316.0
24493,288.0,4.0,152.0,2.0,6.0,440.0,273829.0
24494,144.0,2.0,76.0,1.0,3.0,220.0,204797.0
24495,288.0,4.0,152.0,2.0,6.0,440.0,228607.0
24496,144.0,2.0,76.0,1.0,3.0,220.0,195105.0
24497,288.0,4.0,152.0,2.0,6.0,440.0,509197.0
24498,144.0,2.0,76.0,1.0,3.0,220.0,448400.0
24499,288.0,4.0,152.0,2.0,6.0,440.0,220256.0
24500,144.0,2.0,76.0,1.0,3.0,220.0,179846.0
24501,56.0,1.0,56.0,1.0,2.0,112.0,32034.0
24502,288.0,4.0,152.0,2.0,6.0,440.0,209292.0
24503,144.0,2.0,76.0,1.0,3.0,220.0,177685.0
24504,288.0,4.0,152.0,2.0,6.0,440.0,254404.0
24505,144.0,2.0,76.0,1.0,3.0,220.0,213210.0
24506,288.0,4.0,152.0,2.0,6.0,440.0,271740.0
24507,144.0,2.0,76.0,1.0,3.0,220.0,229344.0
24508,288.0,4.0,152.0,2.0,6.0,440.0,229257.0
24509,144.0,2.0,76.0,1.0,3.0,220.0,195066.0
24510,288.0,4.0,152.0,2.0,6.0,440.0,264896.0
24511,144.0,2.0,76.0,1.0,3.0,220.0,196006.0
24512,288.0,4.0,152.0,2.0,6.0,440.0,264706.0
24513,144.0,2.0,76.0,1.0,3.0,220.0,193623.0
24514,288.0,4.0,152.0,2.0,6.0,440.0,257261.0
24515,144.0,2.0,76.0,1.0,3.0,220.0,193221.0
24516,288.0,4.0,152.0,2.0,6.0,440.0,263470.0
24517,144.0,2.0,76.0,1.0,3.0,220.0,212084.0
24518,288.0,4.0,152.0,2.0,6.0,440.0,283075.0
24519,144.0,2.0,76.0,1.0,3.0,220.0,204478.0
24520,288.0,4.0,152.0,2.0,6.0,440.0,250297.0
24521,144.0,2.0,76.0,1.0,3.0,220.0,204441.0
24522,288.0,4.0,152.0,2.0,6.0,440.0,259912.0
24523,144.0,2.0,76.0,1.0,3.0,220.0,204453.0
24524,288.0,4.0,152.0,2.0,6.0,440.0,248116.0
24525,144.0,2.0,76.0,1.0,3.0,220.0,233463.0
24526,288.0,4.0,152.0,2.0,6.0,440.0,271777.0
24527,144.0,2.0,76.0,1.0,3.0,220.0,238129.0
24528,288.0,4.0,152.0,2.0,6.0,440.0,246631.0
24529,144.0,2.0,76.0,1.0,3.0,220.0,228169.0
24530,288.0,4.0,152.0,2.0,6.0,440.0,290026.0
24531,144.0,2.0,76.0,1.0,3.0,220.0,247649.0
24532,288.0,4.0,152.0,2.0,6.0,440.0,268128.0
24533,144.0,2.0,76.0,1.0,3.0,220.0,208716.0
24534,288.0,4.0,152.0,2.0,6.0,440.0,266356.0
24535,144.0,2.0,76.0,1.0,3.0,220.0,196668.0
24536,288.0,4.0,152.0,2.0,6.0,440.0,295564.0
24537,144.0,2.0,76.0,1.0,3.0,220.0,226836.0
24538,288.0,4.0,152.0,2.0,6.0,440.0,226162.0
24539,144.0,2.0,76.0,1.0,3.0,220.0,192170.0
24540,288.0,4.0,152.0,2.0,6.0,440.0,265326.0
24541,144.0,2.0,76.0,1.0,3.0,220.0,194704.0
24542,3240278.0,32490.0,6237674.0,31266.0,63756.0,9477952.0,2376417022572.0
24543,1620139.0,16245.0,3118837.0,15633.0,31878.0,4738976.0,2376416896469.0
24544,89.0,1.0,141.0,1.0,2.0,230.0,1454857.0
24545,92.0,1.0,92.0,1.0,2.0,184.0,39065.0
24546,92.0,1.0,92.0,1.0,2.0,184.0,29725.0
24547,92.0,1.0,92.0,1.0,2.0,184.0,29305.0
24548,1360.0,10.0,2143.0,7.0,17.0,3503.0,3205009.0
24549,2720.0,20.0,4286.0,14.0,34.0,7006.0,3239993.0
24550,1232.0,9.0,2652.0,7.0,16.0,3884.0,508005571.0
24551,2464.0,18.0,5304.0,14.0,32.0,7768.0,508012211.0
24552,1284.0,9.0,2058.0,6.0,15.0,3342.0,2965179.0
24553,2568.0,18.0,4116.0,12.0,30.0,6684.0,2963439.0
24554,1943.0,10.0,2231.0,7.0,17.0,4174.0,3194087.0
24555,3886.0,20.0,4462.0,14.0,34.0,8348.0,3205463.0
24556,1872.0,9.0,2202.0,7.0,16.0,4074.0,3127338.0
24557,3744.0,18.0,4404.0,14.0,32.0,8148.0,3117524.0
24558,1872.0,9.0,2134.0,6.0,15.0,4006.0,2988330.0
24559,3744.0,18.0,4268.0,12.0,30.0,8012.0,3005549.0
24560,4279502.0,2922.0,905406.0,1621.0,4543.0,5184908.0,2185951869438.0
24561,92933438.0,10761.0,14676457.0,7425.0,18186.0,107609895.0,2166497526272.0
24562,288.0,4.0,152.0,2.0,6.0,440.0,220801.0
24563,144.0,2.0,76.0,1.0,3.0,220.0,185803.0
24564,288.0,4.0,152.0,2.0,6.0,440.0,223665.0
24565,144.0,2.0,76.0,1.0,3.0,220.0,191357.0
24566,288.0,4.0,152.0,2.0,6.0,440.0,264861.0
24567,144.0,2.0,76.0,1.0,3.0,220.0,197694.0
24568,288.0,4.0,152.0,2.0,6.0,440.0,242270.0
24569,144.0,2.0,76.0,1.0,3.0,220.0,210716.0
24570,288.0,4.0,152.0,2.0,6.0,440.0,208812.0
24571,144.0,2.0,76.0,1.0,3.0,220.0,174158.0
24572,288.0,4.0,152.0,2.0,6.0,440.0,214418.0
24573,144.0,2.0,76.0,1.0,3.0,220.0,178011.0
24574,288.0,4.0,152.0,2.0,6.0,440.0,249015.0
24575,144.0,2.0,76.0,1.0,3.0,220.0,200753.0
24576,288.0,4.0,152.0,2.0,6.0,440.0,234949.0
24577,144.0,2.0,76.0,1.0,3.0,220.0,193013.0
24578,288.0,4.0,152.0,2.0,6.0,440.0,271578.0
24579,144.0,2.0,76.0,1.0,3.0,220.0,225254.0
24580,288.0,4.0,152.0,2.0,6.0,440.0,275290.0
24581,144.0,2.0,76.0,1.0,3.0,220.0,199548.0
24582,288.0,4.0,152.0,2.0,6.0,440.0,252279.0
24583,144.0,2.0,76.0,1.0,3.0,220.0,220405.0
24584,1626.0,13.0,2677.0,14.0,27.0,4303.0,3072430506.0
24585,288.0,4.0,152.0,2.0,6.0,440.0,234867.0
24586,144.0,2.0,76.0,1.0,3.0,220.0,192305.0
24587,288.0,4.0,152.0,2.0,6.0,440.0,250689.0
24588,144.0,2.0,76.0,1.0,3.0,220.0,194291.0
24589,1412.0,12.0,1146.0,12.0,24.0,2558.0,1374926.0
24590,706.0,6.0,573.0,6.0,12.0,1279.0,1225699.0
24591,288.0,4.0,152.0,2.0,6.0,440.0,288375.0
24592,144.0,2.0,76.0,1.0,3.0,220.0,216992.0
24593,1292.0,12.0,2222.0,12.0,24.0,3514.0,506353582.0
24594,646.0,6.0,1111.0,6.0,12.0,1757.0,506213215.0
24595,1396.0,12.0,1170.0,12.0,24.0,2566.0,1237152.0
24596,698.0,6.0,585.0,6.0,12.0,1283.0,1102346.0
24597,2578.0,12.0,1322.0,12.0,24.0,3900.0,1423447.0
24598,1289.0,6.0,661.0,6.0,12.0,1950.0,1281567.0
24599,288.0,4.0,152.0,2.0,6.0,440.0,267796.0
24600,144.0,2.0,76.0,1.0,3.0,220.0,213622.0
24601,288.0,4.0,152.0,2.0,6.0,440.0,263870.0
24602,144.0,2.0,76.0,1.0,3.0,220.0,211233.0
24603,288.0,4.0,152.0,2.0,6.0,440.0,745140.0
24604,144.0,2.0,76.0,1.0,3.0,220.0,696540.0
24605,288.0,4.0,152.0,2.0,6.0,440.0,229208.0
24606,144.0,2.0,76.0,1.0,3.0,220.0,192862.0
24607,288.0,4.0,152.0,2.0,6.0,440.0,354757.0
24608,144.0,2.0,76.0,1.0,3.0,220.0,287992.0
24609,288.0,4.0,152.0,2.0,6.0,440.0,238256.0
24610,144.0,2.0,76.0,1.0,3.0,220.0,201348.0
24611,288.0,4.0,152.0,2.0,6.0,440.0,256394.0
24612,144.0,2.0,76.0,1.0,3.0,220.0,222838.0
24613,288.0,4.0,152.0,2.0,6.0,440.0,258697.0
24614,144.0,2.0,76.0,1.0,3.0,220.0,201769.0
24615,288.0,4.0,152.0,2.0,6.0,440.0,251485.0
24616,144.0,2.0,76.0,1.0,3.0,220.0,196244.0
24617,288.0,4.0,152.0,2.0,6.0,440.0,255819.0
24618,144.0,2.0,76.0,1.0,3.0,220.0,193275.0
24619,288.0,4.0,152.0,2.0,6.0,440.0,358289.0
24620,144.0,2.0,76.0,1.0,3.0,220.0,285195.0
24621,288.0,4.0,152.0,2.0,6.0,440.0,226822.0
24622,144.0,2.0,76.0,1.0,3.0,220.0,189705.0
24623,288.0,4.0,152.0,2.0,6.0,440.0,269646.0
24624,144.0,2.0,76.0,1.0,3.0,220.0,202316.0
24625,288.0,4.0,152.0,2.0,6.0,440.0,222442.0
24626,144.0,2.0,76.0,1.0,3.0,220.0,206496.0
24627,288.0,4.0,152.0,2.0,6.0,440.0,268264.0
24628,144.0,2.0,76.0,1.0,3.0,220.0,195238.0
24629,288.0,4.0,152.0,2.0,6.0,440.0,287052.0
24630,144.0,2.0,76.0,1.0,3.0,220.0,250449.0
24631,288.0,4.0,152.0,2.0,6.0,440.0,262879.0
24632,144.0,2.0,76.0,1.0,3.0,220.0,234755.0
24633,288.0,4.0,152.0,2.0,6.0,440.0,211330.0
24634,144.0,2.0,76.0,1.0,3.0,220.0,176436.0
24635,288.0,4.0,152.0,2.0,6.0,440.0,278124.0
24636,144.0,2.0,76.0,1.0,3.0,220.0,218156.0
24637,288.0,4.0,152.0,2.0,6.0,440.0,258290.0
24638,144.0,2.0,76.0,1.0,3.0,220.0,212106.0
24639,288.0,4.0,152.0,2.0,6.0,440.0,232123.0
24640,144.0,2.0,76.0,1.0,3.0,220.0,182593.0
24641,288.0,4.0,152.0,2.0,6.0,440.0,214180.0
24642,144.0,2.0,76.0,1.0,3.0,220.0,178784.0
24643,288.0,4.0,152.0,2.0,6.0,440.0,350365.0
24644,144.0,2.0,76.0,1.0,3.0,220.0,286002.0
24645,288.0,4.0,152.0,2.0,6.0,440.0,262379.0
24646,144.0,2.0,76.0,1.0,3.0,220.0,194763.0
24647,288.0,4.0,152.0,2.0,6.0,440.0,231772.0
24648,144.0,2.0,76.0,1.0,3.0,220.0,201673.0
24649,288.0,4.0,152.0,2.0,6.0,440.0,309880.0
24650,144.0,2.0,76.0,1.0,3.0,220.0,255992.0
24651,288.0,4.0,152.0,2.0,6.0,440.0,253631.0
24652,144.0,2.0,76.0,1.0,3.0,220.0,196756.0
24653,288.0,4.0,152.0,2.0,6.0,440.0,291065.0
24654,144.0,2.0,76.0,1.0,3.0,220.0,220530.0
24655,288.0,4.0,152.0,2.0,6.0,440.0,271583.0
24656,144.0,2.0,76.0,1.0,3.0,220.0,198475.0
24657,288.0,4.0,152.0,2.0,6.0,440.0,238406.0
24658,144.0,2.0,76.0,1.0,3.0,220.0,192018.0
24659,288.0,4.0,152.0,2.0,6.0,440.0,258239.0
24660,144.0,2.0,76.0,1.0,3.0,220.0,193752.0
24661,288.0,4.0,152.0,2.0,6.0,440.0,263958.0
24662,144.0,2.0,76.0,1.0,3.0,220.0,198756.0
24663,288.0,4.0,152.0,2.0,6.0,440.0,238021.0
24664,144.0,2.0,76.0,1.0,3.0,220.0,191088.0
24665,288.0,4.0,152.0,2.0,6.0,440.0,261786.0
24666,144.0,2.0,76.0,1.0,3.0,220.0,212004.0
24667,288.0,4.0,152.0,2.0,6.0,440.0,309280.0
24668,144.0,2.0,76.0,1.0,3.0,220.0,247848.0
24669,288.0,4.0,152.0,2.0,6.0,440.0,243601.0
24670,144.0,2.0,76.0,1.0,3.0,220.0,192315.0
24671,288.0,4.0,152.0,2.0,6.0,440.0,261582.0
24672,144.0,2.0,76.0,1.0,3.0,220.0,198345.0
24673,288.0,4.0,152.0,2.0,6.0,440.0,305736.0
24674,144.0,2.0,76.0,1.0,3.0,220.0,220350.0
24675,288.0,4.0,152.0,2.0,6.0,440.0,242083.0
24676,144.0,2.0,76.0,1.0,3.0,220.0,193753.0
24677,288.0,4.0,152.0,2.0,6.0,440.0,280091.0
24678,144.0,2.0,76.0,1.0,3.0,220.0,211235.0
24679,288.0,4.0,152.0,2.0,6.0,440.0,295646.0
24680,144.0,2.0,76.0,1.0,3.0,220.0,225196.0
24681,288.0,4.0,152.0,2.0,6.0,440.0,273510.0
24682,144.0,2.0,76.0,1.0,3.0,220.0,241047.0
24683,288.0,4.0,152.0,2.0,6.0,440.0,263954.0
24684,144.0,2.0,76.0,1.0,3.0,220.0,194647.0
24685,288.0,4.0,152.0,2.0,6.0,440.0,280088.0
24686,144.0,2.0,76.0,1.0,3.0,220.0,199283.0
24687,288.0,4.0,152.0,2.0,6.0,440.0,240574.0
24688,144.0,2.0,76.0,1.0,3.0,220.0,196254.0
24689,288.0,4.0,152.0,2.0,6.0,440.0,266682.0
24690,144.0,2.0,76.0,1.0,3.0,220.0,198336.0
24691,288.0,4.0,152.0,2.0,6.0,440.0,217922.0
24692,144.0,2.0,76.0,1.0,3.0,220.0,178992.0
24693,288.0,4.0,152.0,2.0,6.0,440.0,225764.0
24694,144.0,2.0,76.0,1.0,3.0,220.0,222790.0
24695,112.0,2.0,56.0,1.0,3.0,168.0,112623.0
24696,288.0,4.0,152.0,2.0,6.0,440.0,241698.0
24697,144.0,2.0,76.0,1.0,3.0,220.0,236311.0
24698,288.0,4.0,152.0,2.0,6.0,440.0,223962.0
24699,144.0,2.0,76.0,1.0,3.0,220.0,183761.0
24700,288.0,4.0,152.0,2.0,6.0,440.0,222802.0
24701,144.0,2.0,76.0,1.0,3.0,220.0,179708.0
24702,288.0,4.0,152.0,2.0,6.0,440.0,234854.0
24703,144.0,2.0,76.0,1.0,3.0,220.0,194678.0
24704,288.0,4.0,152.0,2.0,6.0,440.0,241227.0
24705,144.0,2.0,76.0,1.0,3.0,220.0,192695.0
24706,288.0,4.0,152.0,2.0,6.0,440.0,227257.0
24707,144.0,2.0,76.0,1.0,3.0,220.0,194302.0
24708,288.0,4.0,152.0,2.0,6.0,440.0,268655.0
24709,144.0,2.0,76.0,1.0,3.0,220.0,224814.0
24710,288.0,4.0,152.0,2.0,6.0,440.0,226154.0
24711,144.0,2.0,76.0,1.0,3.0,220.0,206502.0
24712,288.0,4.0,152.0,2.0,6.0,440.0,268951.0
24713,144.0,2.0,76.0,1.0,3.0,220.0,227472.0
24714,2572.0,12.0,1322.0,12.0,24.0,3894.0,1373221.0
24715,1286.0,6.0,661.0,6.0,12.0,1947.0,1223334.0
24716,288.0,4.0,152.0,2.0,6.0,440.0,240301.0
24717,144.0,2.0,76.0,1.0,3.0,220.0,194773.0
24718,288.0,4.0,152.0,2.0,6.0,440.0,239157.0
24719,144.0,2.0,76.0,1.0,3.0,220.0,210177.0
24720,288.0,4.0,152.0,2.0,6.0,440.0,243795.0
24721,144.0,2.0,76.0,1.0,3.0,220.0,193820.0
24722,288.0,4.0,152.0,2.0,6.0,440.0,271637.0
24723,144.0,2.0,76.0,1.0,3.0,220.0,229324.0
24724,288.0,4.0,152.0,2.0,6.0,440.0,229354.0
24725,144.0,2.0,76.0,1.0,3.0,220.0,214418.0
24726,288.0,4.0,152.0,2.0,6.0,440.0,260353.0
24727,144.0,2.0,76.0,1.0,3.0,220.0,204331.0
24728,288.0,4.0,152.0,2.0,6.0,440.0,292194.0
24729,144.0,2.0,76.0,1.0,3.0,220.0,224476.0
24730,288.0,4.0,152.0,2.0,6.0,440.0,240711.0
24731,144.0,2.0,76.0,1.0,3.0,220.0,198628.0
24732,288.0,4.0,152.0,2.0,6.0,440.0,226677.0
24733,144.0,2.0,76.0,1.0,3.0,220.0,192343.0
24734,288.0,4.0,152.0,2.0,6.0,440.0,277038.0
24735,144.0,2.0,76.0,1.0,3.0,220.0,208440.0
24736,288.0,4.0,152.0,2.0,6.0,440.0,238827.0
24737,144.0,2.0,76.0,1.0,3.0,220.0,195046.0
24738,288.0,4.0,152.0,2.0,6.0,440.0,287324.0
24739,144.0,2.0,76.0,1.0,3.0,220.0,201805.0
24740,288.0,4.0,152.0,2.0,6.0,440.0,264343.0
24741,144.0,2.0,76.0,1.0,3.0,220.0,220935.0
24742,288.0,4.0,152.0,2.0,6.0,440.0,229459.0
24743,144.0,2.0,76.0,1.0,3.0,220.0,222727.0
24744,288.0,4.0,152.0,2.0,6.0,440.0,259009.0
24745,144.0,2.0,76.0,1.0,3.0,220.0,219361.0
24746,288.0,4.0,152.0,2.0,6.0,440.0,260900.0
24747,144.0,2.0,76.0,1.0,3.0,220.0,196414.0
24748,288.0,4.0,152.0,2.0,6.0,440.0,268517.0
24749,144.0,2.0,76.0,1.0,3.0,220.0,198066.0
24750,288.0,4.0,152.0,2.0,6.0,440.0,238239.0
24751,144.0,2.0,76.0,1.0,3.0,220.0,189720.0
24752,288.0,4.0,152.0,2.0,6.0,440.0,227982.0
24753,144.0,2.0,76.0,1.0,3.0,220.0,194687.0
24754,288.0,4.0,152.0,2.0,6.0,440.0,214204.0
24755,144.0,2.0,76.0,1.0,3.0,220.0,179536.0
24756,288.0,4.0,152.0,2.0,6.0,440.0,268264.0
24757,144.0,2.0,76.0,1.0,3.0,220.0,204276.0
24758,288.0,4.0,152.0,2.0,6.0,440.0,271606.0
24759,144.0,2.0,76.0,1.0,3.0,220.0,220321.0
24760,288.0,4.0,152.0,2.0,6.0,440.0,228979.0
24761,144.0,2.0,76.0,1.0,3.0,220.0,184820.0
24762,288.0,4.0,152.0,2.0,6.0,440.0,239160.0
24763,144.0,2.0,76.0,1.0,3.0,220.0,192426.0
24764,288.0,4.0,152.0,2.0,6.0,440.0,227368.0
24765,144.0,2.0,76.0,1.0,3.0,220.0,186634.0
24766,288.0,4.0,152.0,2.0,6.0,440.0,267638.0
24767,144.0,2.0,76.0,1.0,3.0,220.0,207378.0
24768,288.0,4.0,152.0,2.0,6.0,440.0,241415.0
24769,144.0,2.0,76.0,1.0,3.0,220.0,191211.0
24770,288.0,4.0,152.0,2.0,6.0,440.0,253536.0
24771,144.0,2.0,76.0,1.0,3.0,220.0,206553.0
24772,288.0,4.0,152.0,2.0,6.0,440.0,254561.0
24773,144.0,2.0,76.0,1.0,3.0,220.0,189428.0
24774,288.0,4.0,152.0,2.0,6.0,440.0,248141.0
24775,144.0,2.0,76.0,1.0,3.0,220.0,216074.0
24776,288.0,4.0,152.0,2.0,6.0,440.0,263983.0
24777,144.0,2.0,76.0,1.0,3.0,220.0,206556.0
24778,288.0,4.0,152.0,2.0,6.0,440.0,271861.0
24779,144.0,2.0,76.0,1.0,3.0,220.0,234507.0
24780,288.0,4.0,152.0,2.0,6.0,440.0,227990.0
24781,144.0,2.0,76.0,1.0,3.0,220.0,199171.0
24782,288.0,4.0,152.0,2.0,6.0,440.0,280086.0
24783,144.0,2.0,76.0,1.0,3.0,220.0,214118.0
24784,288.0,4.0,152.0,2.0,6.0,440.0,274939.0
24785,144.0,2.0,76.0,1.0,3.0,220.0,204298.0
24786,288.0,4.0,152.0,2.0,6.0,440.0,240963.0
24787,144.0,2.0,76.0,1.0,3.0,220.0,198626.0
24788,288.0,4.0,152.0,2.0,6.0,440.0,235735.0
24789,144.0,2.0,76.0,1.0,3.0,220.0,199583.0
24790,288.0,4.0,152.0,2.0,6.0,440.0,273722.0
24791,144.0,2.0,76.0,1.0,3.0,220.0,209319.0
24792,288.0,4.0,152.0,2.0,6.0,440.0,244865.0
24793,144.0,2.0,76.0,1.0,3.0,220.0,198703.0
24794,288.0,4.0,152.0,2.0,6.0,440.0,271723.0
24795,144.0,2.0,76.0,1.0,3.0,220.0,209812.0
24796,288.0,4.0,152.0,2.0,6.0,440.0,244639.0
24797,144.0,2.0,76.0,1.0,3.0,220.0,198839.0
24798,288.0,4.0,152.0,2.0,6.0,440.0,251821.0
24799,144.0,2.0,76.0,1.0,3.0,220.0,201041.0
24800,288.0,4.0,152.0,2.0,6.0,440.0,232424.0
24801,144.0,2.0,76.0,1.0,3.0,220.0,207027.0
24802,288.0,4.0,152.0,2.0,6.0,440.0,223903.0
24803,144.0,2.0,76.0,1.0,3.0,220.0,195367.0
24804,288.0,4.0,152.0,2.0,6.0,440.0,225868.0
24805,144.0,2.0,76.0,1.0,3.0,220.0,205565.0
24806,288.0,4.0,152.0,2.0,6.0,440.0,275024.0
24807,144.0,2.0,76.0,1.0,3.0,220.0,207911.0
24808,288.0,4.0,152.0,2.0,6.0,440.0,270552.0
24809,144.0,2.0,76.0,1.0,3.0,220.0,224106.0
24810,288.0,4.0,152.0,2.0,6.0,440.0,258530.0
24811,144.0,2.0,76.0,1.0,3.0,220.0,203138.0
24812,288.0,4.0,152.0,2.0,6.0,440.0,266892.0
24813,144.0,2.0,76.0,1.0,3.0,220.0,224034.0
24814,288.0,4.0,152.0,2.0,6.0,440.0,236906.0
24815,144.0,2.0,76.0,1.0,3.0,220.0,203404.0
24816,288.0,4.0,152.0,2.0,6.0,440.0,222582.0
24817,144.0,2.0,76.0,1.0,3.0,220.0,184713.0
24818,288.0,4.0,152.0,2.0,6.0,440.0,264465.0
24819,144.0,2.0,76.0,1.0,3.0,220.0,193393.0
24820,288.0,4.0,152.0,2.0,6.0,440.0,240599.0
24821,144.0,2.0,76.0,1.0,3.0,220.0,198889.0
24822,288.0,4.0,152.0,2.0,6.0,440.0,207220.0
24823,144.0,2.0,76.0,1.0,3.0,220.0,174475.0
24824,288.0,4.0,152.0,2.0,6.0,440.0,237855.0
24825,144.0,2.0,76.0,1.0,3.0,220.0,203967.0
24826,288.0,4.0,152.0,2.0,6.0,440.0,264071.0
24827,144.0,2.0,76.0,1.0,3.0,220.0,203519.0
24828,288.0,4.0,152.0,2.0,6.0,440.0,246753.0
24829,144.0,2.0,76.0,1.0,3.0,220.0,193165.0
24830,288.0,4.0,152.0,2.0,6.0,440.0,235533.0
24831,144.0,2.0,76.0,1.0,3.0,220.0,189294.0
24832,288.0,4.0,152.0,2.0,6.0,440.0,260836.0
24833,144.0,2.0,76.0,1.0,3.0,220.0,197358.0
24834,288.0,4.0,152.0,2.0,6.0,440.0,243729.0
24835,144.0,2.0,76.0,1.0,3.0,220.0,197479.0
24836,288.0,4.0,152.0,2.0,6.0,440.0,278691.0
24837,144.0,2.0,76.0,1.0,3.0,220.0,220114.0
24838,288.0,4.0,152.0,2.0,6.0,440.0,284694.0
24839,144.0,2.0,76.0,1.0,3.0,220.0,243826.0
24840,288.0,4.0,152.0,2.0,6.0,440.0,1456933.0
24841,144.0,2.0,76.0,1.0,3.0,220.0,1268833.0
24842,288.0,4.0,152.0,2.0,6.0,440.0,224010.0
24843,144.0,2.0,76.0,1.0,3.0,220.0,181054.0
24844,288.0,4.0,152.0,2.0,6.0,440.0,223405.0
24845,144.0,2.0,76.0,1.0,3.0,220.0,179767.0
24846,288.0,4.0,152.0,2.0,6.0,440.0,209739.0
24847,144.0,2.0,76.0,1.0,3.0,220.0,177654.0
24848,288.0,4.0,152.0,2.0,6.0,440.0,239208.0
24849,144.0,2.0,76.0,1.0,3.0,220.0,204204.0
24850,288.0,4.0,152.0,2.0,6.0,440.0,264203.0
24851,144.0,2.0,76.0,1.0,3.0,220.0,200491.0
24852,288.0,4.0,152.0,2.0,6.0,440.0,251345.0
24853,144.0,2.0,76.0,1.0,3.0,220.0,199155.0
24854,288.0,4.0,152.0,2.0,6.0,440.0,255132.0
24855,144.0,2.0,76.0,1.0,3.0,220.0,219114.0
24856,288.0,4.0,152.0,2.0,6.0,440.0,271284.0
24857,144.0,2.0,76.0,1.0,3.0,220.0,201849.0
24858,288.0,4.0,152.0,2.0,6.0,440.0,243424.0
24859,144.0,2.0,76.0,1.0,3.0,220.0,196778.0
24860,288.0,4.0,152.0,2.0,6.0,440.0,236496.0
24861,144.0,2.0,76.0,1.0,3.0,220.0,194589.0
24862,288.0,4.0,152.0,2.0,6.0,440.0,257309.0
24863,144.0,2.0,76.0,1.0,3.0,220.0,194543.0
24864,288.0,4.0,152.0,2.0,6.0,440.0,239694.0
24865,144.0,2.0,76.0,1.0,3.0,220.0,193495.0
24866,288.0,4.0,152.0,2.0,6.0,440.0,257136.0
24867,144.0,2.0,76.0,1.0,3.0,220.0,219833.0
24868,288.0,4.0,152.0,2.0,6.0,440.0,262801.0
24869,144.0,2.0,76.0,1.0,3.0,220.0,208362.0
24870,288.0,4.0,152.0,2.0,6.0,440.0,242411.0
24871,144.0,2.0,76.0,1.0,3.0,220.0,191846.0
24872,288.0,4.0,152.0,2.0,6.0,440.0,271187.0
24873,144.0,2.0,76.0,1.0,3.0,220.0,201464.0
24874,2572.0,12.0,1322.0,12.0,24.0,3894.0,1252295.0
24875,1286.0,6.0,661.0,6.0,12.0,1947.0,1116131.0
24876,288.0,4.0,152.0,2.0,6.0,440.0,240196.0
24877,144.0,2.0,76.0,1.0,3.0,220.0,192762.0
