source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,network.transport,event.duration
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93984.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,52129.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,137224.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,42434.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90914.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,512014633.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33797.0
14096.0,205.0,183764.0,196.0,401.0,197860.0,1.0,5400064030056.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44414.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656054518.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5632074688.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,93617.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656013622.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,52129.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5632074010.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,42434.0
339809.0,228.0,11904.0,165.0,393.0,351713.0,1.0,506368367534.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33797.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100405.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42284.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,137224.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,36231.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144044278.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9727882934.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584046933.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,3584003667.0
1444.0,9.0,2093.0,8.0,17.0,3537.0,1.0,2560282986.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90784.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100405.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93984.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104956.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,122871.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90480.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656054518.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5632074688.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9727882934.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656013622.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1024109215.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90784.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44414.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100405.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,93617.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104956.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,52129.0
14096.0,205.0,183764.0,196.0,401.0,197860.0,1.0,5400064030056.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33797.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144044278.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42284.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584046933.0
332506.0,222.0,11614.0,161.0,383.0,344120.0,1.0,497152263104.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100405.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93984.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,137224.0
14096.0,205.0,183764.0,196.0,401.0,197860.0,1.0,5400064030056.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703998752.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656054518.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608018910.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,9727882934.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144044278.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114254.0
323628.0,216.0,11324.0,157.0,373.0,334952.0,1.0,481792006904.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38290.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98582.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104350.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33797.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42284.0
2158.0,6.0,12365.0,12.0,18.0,14523.0,1.0,80896021914.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4607897513.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6144086774.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5120128378.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608083834.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,93035.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5632074688.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44414.0
1264.0,7.0,1929.0,6.0,13.0,3193.0,1.0,1536111166.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,93617.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94038.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35591.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102851.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90784.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100405.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93984.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100405.0
2158.0,6.0,12365.0,12.0,18.0,14523.0,1.0,80896021914.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4607897513.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703998752.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608083834.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656054518.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6144086774.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1024046560.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114254.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,93035.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608018910.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38290.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102851.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144044278.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100405.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35591.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98582.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104350.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90784.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33797.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100405.0
14028.0,204.0,182796.0,195.0,399.0,196824.0,1.0,5369856178799.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5632074688.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5120128378.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94038.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44414.0
316778.0,212.0,11108.0,154.0,366.0,327886.0,1.0,475648001589.0
2158.0,6.0,12365.0,12.0,18.0,14523.0,1.0,80896021914.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4607897513.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703998752.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608083834.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5120128378.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,3583901824.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114254.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,44414.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38290.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102851.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104350.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100405.0
14028.0,204.0,182796.0,195.0,399.0,196824.0,1.0,5369856178799.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6144086774.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656054518.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,93035.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608018910.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94038.0
309862.0,208.0,10892.0,151.0,359.0,320754.0,1.0,467968344172.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35591.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98582.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90784.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33797.0
2158.0,6.0,12365.0,12.0,18.0,14523.0,1.0,80896021914.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703883209.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144008113.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4607897513.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703998752.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608083834.0
124.0,2.0,145.0,2.0,4.0,269.0,1.0,131271.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107178.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96982.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,34259.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98411.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35591.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98582.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,104350.0
14028.0,204.0,182796.0,195.0,399.0,196824.0,1.0,5369856178799.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095889767.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191941040.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6144086774.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5120128378.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,93035.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608018910.0
302043.0,202.0,10602.0,147.0,349.0,312645.0,1.0,457728145115.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35718.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92265.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90038.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114254.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94038.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38290.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,102851.0
13960.0,203.0,181828.0,194.0,397.0,195788.0,1.0,5340160002193.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095889767.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191941040.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6144086774.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5120128378.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,93035.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107178.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96982.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,34259.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98411.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703883209.0
2158.0,6.0,11017.0,11.0,17.0,13175.0,1.0,41984010138.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35591.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98582.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144008113.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4607897513.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703998752.0
294963.0,196.0,10312.0,143.0,339.0,305275.0,1.0,446976108483.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35718.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92265.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90038.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114254.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94038.0
2158.0,6.0,11017.0,11.0,17.0,13175.0,1.0,41984010138.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107178.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96982.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4607897513.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98411.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35718.0
13960.0,203.0,181828.0,194.0,397.0,195788.0,1.0,5340160002193.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095889767.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191941040.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6144086774.0
1624.0,11.0,2233.0,9.0,20.0,3857.0,1.0,3583956589.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703883209.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144008113.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,34259.0
288967.0,192.0,10096.0,140.0,332.0,299063.0,1.0,434688219093.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35591.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92265.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90038.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,114254.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94038.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656089202.0
2158.0,6.0,11017.0,11.0,17.0,13175.0,1.0,41984010138.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1535727185.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584143956.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095889767.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191941040.0
1624.0,11.0,2233.0,9.0,20.0,3857.0,1.0,4096287009.0
13960.0,203.0,181828.0,194.0,397.0,195788.0,1.0,5340160002193.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7680207579.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,8703946682.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,5120196831.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,3584168893.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703883209.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6144008113.0
281758.0,188.0,9880.0,137.0,325.0,291638.0,1.0,423423992198.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,31542.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105637.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,97142.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,43610.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91494.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96744.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90594.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107178.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35718.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96982.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92265.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,34259.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90038.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98411.0
13892.0,202.0,180860.0,193.0,395.0,194752.0,1.0,5309952105255.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7680207579.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,8703946682.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,5120196831.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,3584168893.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8703883209.0
124.0,2.0,145.0,2.0,4.0,269.0,1.0,124070.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,31542.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,97142.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91494.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90594.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1535727185.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92265.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095889767.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191941040.0
275659.0,184.0,9664.0,134.0,318.0,285323.0,1.0,416768015559.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105637.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,43610.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96744.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107178.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96982.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656089202.0
2158.0,6.0,11017.0,11.0,17.0,13175.0,1.0,41984010138.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35718.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584143956.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,8703946682.0
2158.0,6.0,9669.0,10.0,16.0,11827.0,1.0,20992074765.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,3584168893.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584143956.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,31542.0
269486.0,180.0,9448.0,131.0,311.0,278934.0,1.0,401408015470.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91494.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,43610.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96744.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107178.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96982.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90594.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,35718.0
13892.0,202.0,180860.0,193.0,395.0,194752.0,1.0,5309952105255.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7680207579.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656089202.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,5120196831.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1535727185.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,6143860914.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095889767.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,97142.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105637.0
13892.0,202.0,180860.0,193.0,395.0,194752.0,1.0,5309952105255.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8192099144.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096046117.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,31225.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6143879045.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,65343.0
2158.0,6.0,9669.0,10.0,16.0,11827.0,1.0,20992074765.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1535727185.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1536068314.0
124.0,2.0,145.0,2.0,4.0,269.0,1.0,143694.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656089202.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7680207579.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,31542.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,5120196831.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91494.0
261889.0,176.0,9232.0,128.0,304.0,271121.0,1.0,397824014931.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93949.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106949.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99825.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105637.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,43610.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96744.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655831032.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35611.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3584143956.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607908926.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92601.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42439.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88385.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,8703946682.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,97142.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,3584168893.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90594.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655831032.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35611.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1536068314.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607908926.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656089202.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7680207579.0
13824.0,201.0,179892.0,192.0,393.0,193716.0,1.0,5279744089871.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8192099144.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096046117.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,31225.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6143879045.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,65343.0
2158.0,6.0,8321.0,9.0,15.0,10479.0,1.0,11264025345.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,8703946682.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1535727185.0
1264.0,7.0,1985.0,7.0,14.0,3249.0,1.0,2048020406.0
252854.0,168.0,8868.0,123.0,291.0,261722.0,1.0,384512058217.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92601.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93949.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42439.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106949.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88385.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99825.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,31542.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105637.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,97142.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,43610.0
13824.0,201.0,179892.0,192.0,393.0,193716.0,1.0,5279744089871.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8192099144.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096046117.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,31225.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6143879045.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,65343.0
2158.0,6.0,5625.0,7.0,13.0,7783.0,1.0,3584023242.0
246870.0,164.0,8652.0,120.0,284.0,255522.0,1.0,375297408346.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93949.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106949.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99825.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,105637.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655831032.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35611.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1536068314.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607908926.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6656089202.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7680207579.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1024058207.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92601.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42439.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88385.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,31542.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655831032.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,8192192709.0
200.0,3.0,168.0,3.0,6.0,368.0,1.0,1536068314.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096046117.0
239208.0,160.0,8436.0,117.0,277.0,247644.0,1.0,360959997249.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6143879045.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93872.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,117959.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86928.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93949.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92601.0
13824.0,201.0,179892.0,192.0,393.0,193716.0,1.0,5279744089871.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,44766.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8191886516.0
1792.0,14.0,2401.0,12.0,26.0,4193.0,1.0,9216034518.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6655951197.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,35611.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8192099144.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607908926.0
1736.0,13.0,2233.0,9.0,22.0,3969.0,1.0,5632045697.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,31225.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,52950.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,65343.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,47745.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,94853.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,106949.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99825.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,42439.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88385.0
13756.0,200.0,178924.0,191.0,391.0,192680.0,1.0,5250048179138.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,44766.0
