,@timestamp,source.ip,source.port,source.packets,source.bytes,destination.ip,destination.port,destination.packets,destination.bytes,network.bytes,network.transport,event.duration,network.packets
24011,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"51,046",2,144,10.0.22.101,"13,002",1,76,220,tcp,"194,229",3.0
24012,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"37,212",4,288,10.0.22.101,"13,003",2,152,440,tcp,"242,522",6.0
24013,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"37,212",2,144,10.0.22.101,"13,003",1,76,220,tcp,"207,688",3.0
24014,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"33,814",4,288,10.0.22.101,"13,004",2,152,440,tcp,"289,787",6.0
24015,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"33,814",2,144,10.0.22.101,"13,004",1,76,220,tcp,"245,288",3.0
24016,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"43,998",4,288,10.0.22.101,"13,005",2,152,440,tcp,"237,796",6.0
24017,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"43,998",2,144,10.0.22.101,"13,005",1,76,220,tcp,"192,700",3.0
24018,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"36,986",4,288,10.0.22.101,"13,006",2,152,440,tcp,"244,005",6.0
24019,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"36,986",2,144,10.0.22.101,"13,006",1,76,220,tcp,"206,732",3.0
24020,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"41,350",4,288,10.0.22.101,"13,001",2,152,440,tcp,"271,788",6.0
24021,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"41,350",2,144,10.0.22.101,"13,001",1,76,220,tcp,"196,623",3.0
24022,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"51,058",4,288,10.0.22.101,"13,002",2,152,440,tcp,"256,964",6.0
24023,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"51,058",2,144,10.0.22.101,"13,002",1,76,220,tcp,"227,111",3.0
24024,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"37,224",4,288,10.0.22.101,"13,003",2,152,440,tcp,"248,183",6.0
24025,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"37,224",2,144,10.0.22.101,"13,003",1,76,220,tcp,"195,941",3.0
24026,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"33,826",4,288,10.0.22.101,"13,004",2,152,440,tcp,"239,428",6.0
24027,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"33,826",2,144,10.0.22.101,"13,004",1,76,220,tcp,"192,143",3.0
24028,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"44,010",4,288,10.0.22.101,"13,005",2,152,440,tcp,"287,346",6.0
24029,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"44,010",2,144,10.0.22.101,"13,005",1,76,220,tcp,"220,196",3.0
24030,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"36,998",4,288,10.0.22.101,"13,006",2,152,440,tcp,"251,952",6.0
24031,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"36,998",2,144,10.0.22.101,"13,006",1,76,220,tcp,"199,570",3.0
24032,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"51,068",12,"2,572",10.0.22.101,"13,002",12,"1,324","3,896",tcp,"2,343,509",24.0
24033,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"51,068",6,"1,286",10.0.22.101,"13,002",6,662,"1,948",tcp,"2,211,461",12.0
24034,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"41,364",4,288,10.0.22.101,"13,001",2,152,440,tcp,"237,491",6.0
24035,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"41,364",2,144,10.0.22.101,"13,001",1,76,220,tcp,"214,839",3.0
24036,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"51,072",4,288,10.0.22.101,"13,002",2,152,440,tcp,"261,635",6.0
24037,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"51,072",2,144,10.0.22.101,"13,002",1,76,220,tcp,"193,833",3.0
24038,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"37,238",4,288,10.0.22.101,"13,003",2,152,440,tcp,"271,075",6.0
24039,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"37,238",2,144,10.0.22.101,"13,003",1,76,220,tcp,"204,362",3.0
24040,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"51,076",12,"2,574",10.0.22.101,"13,002",12,"1,324","3,898",tcp,"1,268,264",24.0
24041,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"51,076",6,"1,287",10.0.22.101,"13,002",6,662,"1,949",tcp,"1,147,924",12.0
24042,"Jan 23, 2020 @ 14:19:50.002",192.168.4.10,"33,842",4,288,10.0.22.101,"13,004",2,152,440,tcp,"237,695",6.0
24043,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"33,842",2,144,10.0.22.101,"13,004",1,76,220,tcp,"203,353",3.0
24046,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"40,699",1,92,46.165.221.137,123,1,92,184,udp,"370,200",2.0
24047,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"57,462",1,92,169.254.169.123,123,1,92,184,udp,"29,037",2.0
24048,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"37,949",1,92,169.254.169.123,123,1,92,184,udp,"30,340",2.0
24049,"Jan 23, 2020 @ 14:19:50.002",10.0.12.101,"48,396",1,92,169.254.169.123,123,1,92,184,udp,"27,994",2.0
24058,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,468",9,"1,874",10.0.12.101,"8,443",7,"2,203","4,077",tcp,"3,266,820",16.0
24059,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,468",18,"3,748",192.168.4.10,"8,443",14,"4,406","8,154",tcp,"3,291,970",32.0
24060,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,470",9,"1,873",10.0.12.101,"8,443",6,"2,135","4,008",tcp,"2,971,164",15.0
24061,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,470",18,"3,746",192.168.4.10,"8,443",12,"4,270","8,016",tcp,"2,987,248",30.0
24062,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,472",9,"1,291",10.0.12.101,"8,443",6,"2,046","3,337",tcp,"2,971,515",15.0
24063,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,472",18,"2,582",192.168.4.10,"8,443",12,"4,092","6,674",tcp,"2,986,942",30.0
24064,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,474",9,"1,231",10.0.12.101,"8,443",7,"2,652","3,883",tcp,"510,000,535",16.0
24065,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,474",18,"2,462",192.168.4.10,"8,443",14,"5,304","7,766",tcp,"510,009,150",32.0
24066,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,476",9,"1,283",10.0.12.101,"8,443",6,"2,058","3,341",tcp,"2,972,136",15.0
24067,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,476",18,"2,566",192.168.4.10,"8,443",12,"4,116","6,682",tcp,"2,977,169",30.0
24068,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,478",9,"1,872",10.0.12.101,"8,443",7,"2,203","4,075",tcp,"3,278,611",16.0
24069,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,478",18,"3,744",192.168.4.10,"8,443",14,"4,406","8,150",tcp,"3,285,841",32.0
24070,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,480",9,"1,872",10.0.12.101,"8,443",6,"2,135","4,007",tcp,"5,082,604",15.0
24071,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,480",18,"3,744",192.168.4.10,"8,443",12,"4,270","8,014",tcp,"5,206,009",30.0
24072,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,482",9,"1,874",10.0.12.101,"8,443",6,"2,135","4,009",tcp,"2,653,879",15.0
24073,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,482",18,"3,748",192.168.4.10,"8,443",12,"4,270","8,018",tcp,"2,662,457",30.0
24074,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,484",9,"1,873",10.0.12.101,"8,443",6,"2,135","4,008",tcp,"3,055,019",15.0
24075,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,484",18,"3,746",192.168.4.10,"8,443",12,"4,270","8,016",tcp,"3,064,854",30.0
24076,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,486",9,"1,874",10.0.12.101,"8,443",6,"2,135","4,009",tcp,"2,996,753",15.0
24077,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,486",18,"3,748",192.168.4.10,"8,443",12,"4,270","8,018",tcp,"3,006,555",30.0
24078,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,488",9,"1,874",10.0.12.101,"8,443",6,"2,135","4,009",tcp,"2,930,241",15.0
24079,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,488",18,"3,748",192.168.4.10,"8,443",12,"4,270","8,018",tcp,"2,932,969",30.0
24080,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,490",9,"1,871",10.0.12.101,"8,443",7,"2,203","4,074",tcp,"3,406,701",16.0
24081,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,490",18,"3,742",192.168.4.10,"8,443",14,"4,406","8,148",tcp,"3,410,001",32.0
24082,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,492",9,"1,291",10.0.12.101,"8,443",6,"2,046","3,337",tcp,"2,861,754",15.0
24083,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,492",18,"2,582",192.168.4.10,"8,443",12,"4,092","6,674",tcp,"2,885,244",30.0
24084,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,494",9,"1,231",10.0.12.101,"8,443",7,"2,652","3,883",tcp,"508,041,714",16.0
24085,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,494",18,"2,462",192.168.4.10,"8,443",14,"5,304","7,766",tcp,"508,057,659",32.0
24086,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,496",9,"1,283",10.0.12.101,"8,443",6,"2,058","3,341",tcp,"2,914,158",15.0
24087,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,496",18,"2,566",192.168.4.10,"8,443",12,"4,116","6,682",tcp,"2,934,084",30.0
24088,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,498",9,"1,874",10.0.12.101,"8,443",6,"2,135","4,009",tcp,"2,853,818",15.0
24089,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,498",18,"3,748",192.168.4.10,"8,443",12,"4,270","8,018",tcp,"2,868,441",30.0
24090,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,500",9,"1,874",10.0.12.101,"8,443",7,"2,203","4,077",tcp,"3,219,982",16.0
24091,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,500",18,"3,748",192.168.4.10,"8,443",14,"4,406","8,154",tcp,"3,232,254",32.0
24092,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,502",9,"1,874",10.0.12.101,"8,443",6,"2,135","4,009",tcp,"3,020,296",15.0
24093,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,502",18,"3,748",192.168.4.10,"8,443",12,"4,270","8,018",tcp,"3,051,635",30.0
24094,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,504",9,"1,874",10.0.12.101,"8,443",6,"2,135","4,009",tcp,"3,090,858",15.0
24095,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,504",18,"3,748",192.168.4.10,"8,443",12,"4,270","8,018",tcp,"3,105,156",30.0
24096,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,506",9,"1,874",10.0.12.101,"8,443",7,"2,203","4,077",tcp,"3,048,235",16.0
24097,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,506",18,"3,748",192.168.4.10,"8,443",14,"4,406","8,154",tcp,"3,051,469",32.0
24098,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,508",9,"1,873",10.0.12.101,"8,443",6,"2,135","4,008",tcp,"3,370,063",15.0
24099,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,508",18,"3,746",192.168.4.10,"8,443",12,"4,270","8,016",tcp,"3,376,111",30.0
24100,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,510",9,"1,291",10.0.12.101,"8,443",6,"2,046","3,337",tcp,"2,942,607",15.0
24101,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,510",18,"2,582",192.168.4.10,"8,443",12,"4,092","6,674",tcp,"2,960,844",30.0
24102,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,512",9,"1,231",10.0.12.101,"8,443",7,"2,652","3,883",tcp,"214,364,106",16.0
24103,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,512",18,"2,462",192.168.4.10,"8,443",14,"5,304","7,766",tcp,"214,382,162",32.0
24104,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,514",9,"1,283",10.0.12.101,"8,443",6,"2,058","3,341",tcp,"516,907,915",15.0
24105,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,514",18,"2,566",192.168.4.10,"8,443",12,"4,116","6,682",tcp,"516,890,969",30.0
24106,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,516",9,"1,873",10.0.12.101,"8,443",6,"2,135","4,008",tcp,"3,349,926",15.0
24107,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,516",18,"3,746",192.168.4.10,"8,443",12,"4,270","8,016",tcp,"3,360,690",30.0
24108,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,518",9,"1,873",10.0.12.101,"8,443",7,"2,203","4,076",tcp,"513,250,739",16.0
24109,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,518",18,"3,746",192.168.4.10,"8,443",14,"4,406","8,152",tcp,"513,281,999",32.0
24110,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,520",9,"1,874",10.0.12.101,"8,443",6,"2,135","4,009",tcp,"3,030,983",15.0
24111,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,520",18,"3,748",192.168.4.10,"8,443",12,"4,270","8,018",tcp,"3,042,297",30.0
24112,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,522",9,"1,291",10.0.12.101,"8,443",6,"2,046","3,337",tcp,"2,896,465",15.0
24113,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,522",18,"2,582",192.168.4.10,"8,443",12,"4,092","6,674",tcp,"2,914,050",30.0
24114,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,524",9,"1,231",10.0.12.101,"8,443",7,"2,652","3,883",tcp,"511,422,217",16.0
24115,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,524",18,"2,462",192.168.4.10,"8,443",14,"5,304","7,766",tcp,"511,452,475",32.0
24116,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,526",9,"1,283",10.0.12.101,"8,443",6,"2,058","3,341",tcp,"3,029,652",15.0
24117,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,526",18,"2,566",192.168.4.10,"8,443",12,"4,116","6,682",tcp,"3,048,449",30.0
24118,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,528",9,"1,874",10.0.12.101,"8,443",7,"2,203","4,077",tcp,"3,019,849",16.0
24119,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,528",18,"3,748",192.168.4.10,"8,443",14,"4,406","8,154",tcp,"3,037,922",32.0
24120,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,530",9,"1,871",10.0.12.101,"8,443",7,"2,203","4,074",tcp,"3,203,003",16.0
24121,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,530",18,"3,742",192.168.4.10,"8,443",14,"4,406","8,148",tcp,"3,221,693",32.0
24122,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,532",9,"1,873",10.0.12.101,"8,443",7,"2,203","4,076",tcp,"3,203,368",16.0
24123,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,532",18,"3,746",192.168.4.10,"8,443",14,"4,406","8,152",tcp,"3,221,571",32.0
24124,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,534",9,"1,874",10.0.12.101,"8,443",6,"2,135","4,009",tcp,"3,038,095",15.0
24125,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,534",18,"3,748",192.168.4.10,"8,443",12,"4,270","8,018",tcp,"3,048,752",30.0
24126,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,536",9,"1,291",10.0.12.101,"8,443",6,"2,046","3,337",tcp,"2,907,420",15.0
24127,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,536",18,"2,582",192.168.4.10,"8,443",12,"4,092","6,674",tcp,"2,941,123",30.0
24128,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,538",9,"1,231",10.0.12.101,"8,443",7,"2,652","3,883",tcp,"509,829,903",16.0
24129,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,538",18,"2,462",192.168.4.10,"8,443",14,"5,304","7,766",tcp,"509,846,734",32.0
24130,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,540",9,"1,283",10.0.12.101,"8,443",6,"2,058","3,341",tcp,"2,999,184",15.0
24131,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,540",18,"2,566",192.168.4.10,"8,443",12,"4,116","6,682",tcp,"3,016,049",30.0
24132,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,542",9,"1,871",10.0.12.101,"8,443",6,"2,135","4,006",tcp,"3,009,321",15.0
24133,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,542",18,"3,742",192.168.4.10,"8,443",12,"4,270","8,012",tcp,"3,028,190",30.0
24134,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,544",9,"1,874",10.0.12.101,"8,443",6,"2,135","4,009",tcp,"3,018,686",15.0
24135,"Jan 23, 2020 @ 14:19:40.002",52.205.255.12,"49,544",18,"3,748",192.168.4.10,"8,443",12,"4,270","8,018",tcp,"3,036,876",30.0
24138,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"43,580",4,288,10.0.22.101,"13,005",2,152,440,tcp,"217,378",6.0
24139,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"43,580",2,144,10.0.22.101,"13,005",1,76,220,tcp,"179,344",3.0
24140,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"36,568",4,288,10.0.22.101,"13,006",2,152,440,tcp,"232,294",6.0
24141,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"36,568",2,144,10.0.22.101,"13,006",1,76,220,tcp,"180,857",3.0
24142,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"40,932",4,288,10.0.22.101,"13,001",2,152,440,tcp,"211,366",6.0
24143,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"40,932",2,144,10.0.22.101,"13,001",1,76,220,tcp,"174,888",3.0
24144,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"50,640",4,288,10.0.22.101,"13,002",2,152,440,tcp,"261,273",6.0
24145,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"50,640",2,144,10.0.22.101,"13,002",1,76,220,tcp,"195,101",3.0
24146,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"36,806",4,288,10.0.22.101,"13,003",2,152,440,tcp,"225,653",6.0
24147,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"36,806",2,144,10.0.22.101,"13,003",1,76,220,tcp,"203,418",3.0
24148,"Jan 23, 2020 @ 14:19:40.002",83.97.20.46,"37,288",1,56,10.0.12.101,11,1,56,112,tcp,"33,409",2.0
24149,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"33,408",4,288,10.0.22.101,"13,004",2,152,440,tcp,"276,868",6.0
24150,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"33,408",2,144,10.0.22.101,"13,004",1,76,220,tcp,"233,494",3.0
24151,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"43,592",4,288,10.0.22.101,"13,005",2,152,440,tcp,"240,831",6.0
24152,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"43,592",2,144,10.0.22.101,"13,005",1,76,220,tcp,"211,911",3.0
24153,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"36,580",4,288,10.0.22.101,"13,006",2,152,440,tcp,"247,088",6.0
24154,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"36,580",2,144,10.0.22.101,"13,006",1,76,220,tcp,"196,690",3.0
24155,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"40,944",4,288,10.0.22.101,"13,001",2,152,440,tcp,"253,471",6.0
24156,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"40,944",2,144,10.0.22.101,"13,001",1,76,220,tcp,"194,978",3.0
24157,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"50,652",4,288,10.0.22.101,"13,002",2,152,440,tcp,"228,268",6.0
24158,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"50,652",2,144,10.0.22.101,"13,002",1,76,220,tcp,"196,977",3.0
24159,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"50,654",12,"2,576",10.0.22.101,"13,002",12,"1,324","3,900",tcp,"1,357,252",24.0
24160,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"50,654",6,"1,288",10.0.22.101,"13,002",6,662,"1,950",tcp,"1,196,593",12.0
24161,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"36,820",4,288,10.0.22.101,"13,003",2,152,440,tcp,"231,894",6.0
24162,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"36,820",2,144,10.0.22.101,"13,003",1,76,220,tcp,"202,403",3.0
24163,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"33,422",4,288,10.0.22.101,"13,004",2,152,440,tcp,"274,030",6.0
24164,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"33,422",2,144,10.0.22.101,"13,004",1,76,220,tcp,"203,285",3.0
24165,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"43,606",4,288,10.0.22.101,"13,005",2,152,440,tcp,"242,887",6.0
24166,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"43,606",2,144,10.0.22.101,"13,005",1,76,220,tcp,"203,347",3.0
24167,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"50,662",12,"2,574",10.0.22.101,"13,002",12,"1,324","3,898",tcp,"1,249,575",24.0
24168,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"50,662",6,"1,287",10.0.22.101,"13,002",6,662,"1,949",tcp,"1,111,512",12.0
24169,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"36,596",4,288,10.0.22.101,"13,006",2,152,440,tcp,"223,798",6.0
24170,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"36,596",2,144,10.0.22.101,"13,006",1,76,220,tcp,"190,183",3.0
24171,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"40,960",4,288,10.0.22.101,"13,001",2,152,440,tcp,"267,323",6.0
24172,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"40,960",2,144,10.0.22.101,"13,001",1,76,220,tcp,"208,252",3.0
24173,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"50,668",4,288,10.0.22.101,"13,002",2,152,440,tcp,"232,197",6.0
24174,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"50,668",2,144,10.0.22.101,"13,002",1,76,220,tcp,"201,005",3.0
24175,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"40,964",12,"1,410",10.0.22.101,"13,001",12,"1,146","2,556",tcp,"1,242,829",24.0
24176,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"40,964",6,705,10.0.22.101,"13,001",6,573,"1,278",tcp,"1,111,108",12.0
24177,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"40,966",12,"1,290",10.0.22.101,"13,001",12,"2,222","3,512",tcp,"508,319,016",24.0
24178,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"40,966",6,645,10.0.22.101,"13,001",6,"1,111","1,756",tcp,"508,189,699",12.0
24179,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"36,838",4,288,10.0.22.101,"13,003",2,152,440,tcp,"223,958",6.0
24180,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"36,838",2,144,10.0.22.101,"13,003",1,76,220,tcp,"203,703",3.0
24181,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"36,840",12,"1,394",10.0.22.101,"13,003",12,"1,170","2,564",tcp,"1,223,010",24.0
24182,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"36,840",6,697,10.0.22.101,"13,003",6,585,"1,282",tcp,"1,091,308",12.0
24183,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"50,678",12,"2,572",10.0.22.101,"13,002",12,"1,324","3,896",tcp,"1,621,261",24.0
24184,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"50,678",6,"1,286",10.0.22.101,"13,002",6,662,"1,948",tcp,"1,503,940",12.0
24185,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"33,444",4,288,10.0.22.101,"13,004",2,152,440,tcp,"231,338",6.0
24186,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"33,444",2,144,10.0.22.101,"13,004",1,76,220,tcp,"215,662",3.0
24187,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"43,628",4,288,10.0.22.101,"13,005",2,152,440,tcp,"239,389",6.0
24188,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"43,628",2,144,10.0.22.101,"13,005",1,76,220,tcp,"192,626",3.0
24189,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"36,616",4,288,10.0.22.101,"13,006",2,152,440,tcp,"260,347",6.0
24190,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"36,616",2,144,10.0.22.101,"13,006",1,76,220,tcp,"203,984",3.0
24191,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"40,980",4,288,10.0.22.101,"13,001",2,152,440,tcp,"271,342",6.0
24192,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"40,980",2,144,10.0.22.101,"13,001",1,76,220,tcp,"202,458",3.0
24193,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"50,688",4,288,10.0.22.101,"13,002",2,152,440,tcp,"246,839",6.0
24194,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"50,688",2,144,10.0.22.101,"13,002",1,76,220,tcp,"196,013",3.0
24195,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"36,854",4,288,10.0.22.101,"13,003",2,152,440,tcp,"227,768",6.0
24196,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"36,854",2,144,10.0.22.101,"13,003",1,76,220,tcp,"205,645",3.0
24197,"Jan 23, 2020 @ 14:19:40.002",192.168.4.10,"33,456",4,288,10.0.22.101,"13,004",2,152,440,tcp,"266,296",6.0
24198,"Jan 23, 2020 @ 14:19:40.002",10.0.12.101,"33,456",2,144,10.0.22.101,"13,004",1,76,220,tcp,"224,394",3.0
